"Item Group Code","Item Group","Item Code","Item","Factor","HS Code","HS07 Code","HS12 Code","CPC Code"
"1889","Fruit and Vegetables","403","Onions, dry","1","","070310","070310","01253.02"
"1889","Fruit and Vegetables","402","Onions, shallots, green","1","","070310","070310","01253.01"
"1889","Fruit and Vegetables","490","Oranges","1","","080510","080510","01323"
"1889","Fruit and Vegetables","600","Papayas","1","","080720","080720","01317"
"1889","Fruit and Vegetables","534","Peaches and nectarines","1","","080930","080930","01345"
"1889","Fruit and Vegetables","521","Pears","1","","080820","080830","01342.01"
"1889","Fruit and Vegetables","187","Peas, dry","1","","071310","071310","01705"
"1889","Fruit and Vegetables","417","Peas, green","1","","070810","070810","01242"
"1889","Fruit and Vegetables","587","Persimmons","1","","081090","081070","01359.01"
"1889","Fruit and Vegetables","197","Pigeon peas","1","","071390","071360","01707"
"1889","Fruit and Vegetables","574","Pineapples","1","","080430","080430","01318"
"1889","Fruit and Vegetables","575","Pineapples canned","1","","200820","200820","21491"
"1889","Fruit and Vegetables","223","Pistachios","1","","080250","080251, 080252","01375"
"1889","Fruit and Vegetables","489","Plantains and others","1","","080300","080310","01313"
"1889","Fruit and Vegetables","536","Plums and sloes","1","","080940","080940","01346"
"1889","Fruit and Vegetables","537","Plums dried (prunes)","1","","081320","081320","21412"
"1889","Fruit and Vegetables","116","Potatoes","1","","070110, 070190","070110, 070190","01510"
"1889","Fruit and Vegetables","118","Potatoes, frozen","1","","071010","071010","21313"
"1889","Fruit and Vegetables","211","Pulses nes","1","","071390","071390","01709.90"
"1889","Fruit and Vegetables","394","Pumpkins, squash and gourds","1","","070990","070993","01235"
"1889","Fruit and Vegetables","523","Quinces","1","","080820","080840","01342.02"
"1889","Fruit and Vegetables","561","Raisins","1","","080620","080620","21411"
"1889","Fruit and Vegetables","547","Raspberries","1","","081020","081020","01353.01"
"1889","Fruit and Vegetables","151","Roots and tubers dried","1","","071490","071490","01599.20"
"1889","Fruit and Vegetables","149","Roots and tubers nes","1","","071490","071490","01599.10"
"1889","Fruit and Vegetables","373","Spinach","1","","070970","070970","01215"
"1889","Fruit and Vegetables","544","Strawberries","1","","081010","081010","01354"
"1889","Fruit and Vegetables","423","String beans","1","","070820","070820","01241.01"
"1889","Fruit and Vegetables","157","Sugar beet","1","","121291","121291","01801"
"1889","Fruit and Vegetables","156","Sugar cane","1","","121299","121293","01802"
"1889","Fruit and Vegetables","161","Sugar crops nes","1","","121299","121299","01809"
"1889","Fruit and Vegetables","122","Sweet potatoes","1","","071420","071420","01530"
"1889","Fruit and Vegetables","495","Tangerines, mandarins, clementines, satsumas","1","","080520","080520","01324"
"1889","Fruit and Vegetables","127","Tapioca, cassava","1","","190300","190300","23230.02"
"1889","Fruit and Vegetables","121","Tapioca, potatoes","1","","190300","190300","23230.01"
"1889","Fruit and Vegetables","136","Taro (cocoyam)","1","","071490","071440","01550"
"1889","Fruit and Vegetables","388","Tomatoes","1","","070200","070200","01234"
"1889","Fruit and Vegetables","391","Tomatoes, paste","1","","200290","200290","21399.01"
"1889","Fruit and Vegetables","392","Tomatoes, peeled","1","","200210","200210","21399.02"
"1889","Fruit and Vegetables","471","Vegetables in vinegar","1","","200110, 200190","200110, 200190","21340"
"1889","Fruit and Vegetables","469","Vegetables, dehydrated","1","","071220, 071290","071220, 071290","21393.90"
"1889","Fruit and Vegetables","463","Vegetables, fresh nes","1","","070690, 070940, 070990","070690, 070940, 070999","01290.90"
"1889","Fruit and Vegetables","460","Vegetables, fresh or dried products nes","1","","121299","121299","01990.01"
"1889","Fruit and Vegetables","473","Vegetables, frozen","1","","071021, 071022, 071029, 071030, 071080, 071090","071021, 071022, 071029, 071030, 071080, 071090","F0473"
"1889","Fruit and Vegetables","476","Vegetables, homogenized preparations","1","","200510","200510","23991.02"
"1889","Fruit and Vegetables","420","Vegetables, leguminous nes","1","","070890","070890","01243"
"1889","Fruit and Vegetables","472","Vegetables, preserved nes","1","","200520, 200540, 200551, 200559, 200560, 200591, 200599","200520, 200540, 200551, 200559, 200560, 200591, 200599","F0472"
"1889","Fruit and Vegetables","475","Vegetables, preserved, frozen","1","","200410, 200490","200410, 200490","F0475"
"1889","Fruit and Vegetables","474","Vegetables, temporarily preserved","1","","071140, 071151, 071159, 071190","071140, 071151, 071159, 071190","21330.90"
"1889","Fruit and Vegetables","232","Walnuts, shelled","1","","080232","080232","21429.02"
"1889","Fruit and Vegetables","222","Walnuts, with shell","1","","080231","080231","01376"
"1889","Fruit and Vegetables","567","Watermelons","1","","080711","080711","01221"
"1889","Fruit and Vegetables","137","Yams","1","","071490","071430","01540"
"1889","Fruit and Vegetables","135","Yautia (cocoyam)","1","","071490","071450","01591"
"1968","Groundnuts Total Shelled","243","Groundnuts, shelled","1","","120220","120242","21421"
"1968","Groundnuts Total Shelled","242","Groundnuts, with shell","1","","120210, 120220","120230, 120241","0142"
"1980","Jute+Bast Fibres","782","Bastfibres, other","1","","530310, 530390","530310, 530390","01922.02"
"1980","Jute+Bast Fibres","780","Jute","1","","530310, 530390","530310, 530390","01922.01"
"1758","Livestock Products Prim","1183","Beeswax","1","","152190","152190","02960.01"
"1758","Livestock Products Prim","1062","Eggs, hen, in shell","1","","040700","040711, 040721, 040790","0231"
"1758","Livestock Products Prim","1091","Eggs, other bird, in shell","1","","040700","040719, 040729, 040790","0232"
"1758","Livestock Products Prim","1129","Fat, camels","1","","150600","150600","21519.02"
"1758","Livestock Products Prim","869","Fat, cattle","1","","150200","150290","21512"
"1758","Livestock Products Prim","871","Fat, cattle butcher","1","","150200","150290","21512.01"
"1758","Livestock Products Prim","1040","Fat, pig butcher","1","","020900","020910","21511.02"
"1758","Livestock Products Prim","1037","Fat, pigs","1","","020900","020910","21511.01"
"1758","Livestock Products Prim","1065","Fat, poultry","1","","020900","020990","21511.03"
"1758","Livestock Products Prim","979","Fat, sheep","1","","150200","150290","21514"
"1758","Livestock Products Prim","1219","Hair, coarse nes","1","","510220","510220","02942.90"
"1758","Livestock Products Prim","1218","Hair, fine","1","","510219","510219","02943.02"
"1758","Livestock Products Prim","1031","Hair, goat, coarse","1","","510220","510220","02942.02"
"1758","Livestock Products Prim","1030","Hair, goat, fine","1","","510211, 510219","510211, 510219","02943.01"
"1758","Livestock Products Prim","1100","Hair, horse","1","","510220","510220","39110.01"
"1758","Livestock Products Prim","1213","Hides and skins nes, fresh","1","","410320, 410390","410320, 410390","02959.91"
"1758","Livestock Products Prim","957","Hides, buffalo, fresh","1","","410120, 410150, 410190","410120, 410150, 410190","02951.03"
"1758","Livestock Products Prim","919","Hides, cattle, fresh","1","","410120, 410150, 410190","410120, 410150, 410190","02951.01"
"1758","Livestock Products Prim","1182","Honey, natural","1","","040900","040900","02910"
"1758","Livestock Products Prim","1166","Meat nes","1","","020830, 020840, 020850, 020890","020830, 020840, 020850, 020890","21170.92"
"1758","Livestock Products Prim","1108","Meat, ass","1","","020500","020500","21118.02"
"1758","Livestock Products Prim","1089","Meat, bird nes","1","","020890","020890","21170.01"
"1758","Livestock Products Prim","947","Meat, buffalo","1","","020110, 020120, 020130, 020210, 020220, 020230","020110, 020120, 020130, 020210, 020220, 020230","21112"
"1758","Livestock Products Prim","1127","Meat, camel","1","","020890","020860","21117.01"
"1758","Livestock Products Prim","867","Meat, cattle","1","","020110, 020120, 020210, 020220","020110, 020120, 020210, 020220","21111.01"
"1758","Livestock Products Prim","1058","Meat, chicken","1","","020711, 020712, 020713, 020714, 020732, 020733, 020735, 020736","020711, 020712, 020713, 020714, 020760","21121"
"1758","Livestock Products Prim","1069","Meat, duck","1","","020732, 020733, 020735, 020736","020741, 020742, 020744, 020745","21122"
"1758","Livestock Products Prim","1163","Meat, game","1","","020890","020890","21170.02"
"1758","Livestock Products Prim","1017","Meat, goat","1","","020450","020450","21116"
"1758","Livestock Products Prim","1073","Meat, goose and guinea fowl","1","","020732, 020733, 020735, 020736","020751, 020752, 020754, 020755","21123"
"1758","Livestock Products Prim","1097","Meat, horse","1","","020500","020500","21118.01"
"1758","Livestock Products Prim","1035","Meat, pig","1","","020311, 020312, 020319, 020321, 020322, 020329","020311, 020312, 020319, 020321, 020322, 020329","21113.01"
"1758","Livestock Products Prim","1141","Meat, rabbit","1","","020810","020810","21114"
"1758","Livestock Products Prim","977","Meat, sheep","1","","020410, 020421, 020422, 020423, 020430, 020441, 020442, 020443","020410, 020421, 020422, 020423, 020430, 020441, 020442, 020443","21115"
"1758","Livestock Products Prim","1080","Meat, turkey","1","","020724, 020725, 020726, 020727","020724, 020725, 020726, 020727","21124"
"1758","Livestock Products Prim","882","Milk, whole fresh cow","1","","040120, 040130","040120, 040140, 040150","02211"
"1758","Livestock Products Prim","982","Milk, whole fresh sheep","1","","040120, 040130","040120, 040140, 040150","02291"
"1758","Livestock Products Prim","1167","Offals nes","1","","020680, 020690, 020810, 020830, 020840, 020850, 020890","020680, 020690, 020810, 020830, 020840, 020850, 020890","21170.93"
"1758","Livestock Products Prim","868","Offals, edible, cattle","1","","020610, 020621, 020622, 020629, 050400","020610, 020621, 020622, 020629, 050400","21151"
"1758","Livestock Products Prim","1018","Offals, edible, goats","1","","020680, 020690, 050400","020680, 020690, 050400","21156"
"1758","Livestock Products Prim","1098","Offals, horses","1","","020680, 020690","020680, 020690","21159.01"
"1758","Livestock Products Prim","1059","Offals, liver chicken","1","","020713, 020714, 020732, 020733, 020735, 020736","020713, 020714, 020760","21160.01"
"1758","Livestock Products Prim","1075","Offals, liver duck","1","","020734, 020735, 020736","020743, 020744, 020745","21160.03"
"1758","Livestock Products Prim","1074","Offals, liver geese","1","","020734, 020735, 020736","020753, 020754, 020755","21160.02"
"1758","Livestock Products Prim","1159","Offals, other camelids","1","","","",""
"1758","Livestock Products Prim","1036","Offals, pigs, edible","1","","020630, 020641, 020649, 050400","020630, 020641, 020649, 050400","21153"
"1758","Livestock Products Prim","978","Offals, sheep,edible","1","","020680, 020690, 050400","020680, 020690, 050400","21155"
"1758","Livestock Products Prim","1168","Oils, fats of animal nes","1","","150600","150600","21529.03"
"1758","Livestock Products Prim","1083","Pigeons, other birds","1","","010631, 010632, 010639","010631, 010632, 010639","02194"
"1758","Livestock Products Prim","1185","Silk-worm cocoons, reelable","1","","500100","500100","02944"
"1758","Livestock Products Prim","1195","Skins, furs","1","","430110, 430160, 430180, 430190","430110, 430160, 430180, 430190","02955.90"
"1758","Livestock Products Prim","1025","Skins, goat, fresh","1","","410390","410390","02954"
"1758","Livestock Products Prim","1002","Skins, karakul","1","","430130","430130","02955.01"
"1758","Livestock Products Prim","1146","Skins, rabbit","1","","430180","430180","02955.02"
"1758","Livestock Products Prim","995","Skins, sheep, fresh","1","","410210, 410229","410210, 410229","02953"
"1758","Livestock Products Prim","999","Skins, sheep, with wool","1","","410210","410210","02953.01"
"1758","Livestock Products Prim","987","Wool, greasy","1","","510111, 510119","510111, 510119","02941"
"1965","Margarine etc","1243","Fat nes, prepared","1","","151610, 151620, 151790","151610, 151620, 151790","F1243"
"1965","Margarine etc","1241","Margarine, liquid","1","","151790","151790","21700.01"
"1965","Margarine etc","1242","Margarine, short","1","","151710, 151790","151710, 151790","21700.02"
"1885","Meat and Meat Preparations","1039","Bacon and ham","1","","021011, 021012, 021019","021011, 021012, 021019","21181"
"1885","Meat and Meat Preparations","1060","Fat, liver prepared (foie gras)","1","","160220","160220","21189.02"
"1885","Meat and Meat Preparations","878","Liver prep.","1","","160220","160220","21189.01"
"1885","Meat and Meat Preparations","1166","Meat nes","1","","020830, 020840, 020850, 020890","020830, 020840, 020850, 020890","21170.92"
"1885","Meat and Meat Preparations","1172","Meat nes, preparations","1","","160100, 160290","160100, 160290","F1172"
"1885","Meat and Meat Preparations","1108","Meat, ass","1","","020500","020500","21118.02"
"1885","Meat and Meat Preparations","874","Meat, beef and veal sausages","1","","160100","160100","21184.01"
"1885","Meat and Meat Preparations","872","Meat, beef, dried, salted, smoked","1","","021020","021020","21182"
"1885","Meat and Meat Preparations","875","Meat, beef, preparations","1","","160250","160250","F0875"
"1885","Meat and Meat Preparations","1089","Meat, bird nes","1","","020890","020890","21170.01"
"1885","Meat and Meat Preparations","947","Meat, buffalo","1","","020110, 020120, 020130, 020210, 020220, 020230","020110, 020120, 020130, 020210, 020220, 020230","21112"
"1885","Meat and Meat Preparations","1127","Meat, camel","1","","020890","020860","21117.01"
"1885","Meat and Meat Preparations","867","Meat, cattle","1","","020110, 020120, 020210, 020220","020110, 020120, 020210, 020220","21111.01"
"1885","Meat and Meat Preparations","870","Meat, cattle, boneless (beef & veal)","1","","020130, 020230","020130, 020230","21111.02"
"1885","Meat and Meat Preparations","1058","Meat, chicken","1","","020711, 020712, 020713, 020714, 020732, 020733, 020735, 020736","020711, 020712, 020713, 020714, 020760","21121"
"1885","Meat and Meat Preparations","1061","Meat, chicken, canned","1","","160231, 160232, 160239","160231, 160232, 160239","F1061"
"1885","Meat and Meat Preparations","1164","Meat, dried nes","1","","021091, 021092, 021093, 021099","021091, 021092, 021093, 021099","21183"
"1885","Meat and Meat Preparations","1069","Meat, duck","1","","020732, 020733, 020735, 020736","020741, 020742, 020744, 020745","21122"
"1885","Meat and Meat Preparations","873","Meat, extracts","1","","160300","160300","21185"
"1885","Meat and Meat Preparations","1163","Meat, game","1","","020890","020890","21170.02"
"1885","Meat and Meat Preparations","1017","Meat, goat","1","","020450","020450","21116"
"1885","Meat and Meat Preparations","1073","Meat, goose and guinea fowl","1","","020732, 020733, 020735, 020736","020751, 020752, 020754, 020755","21123"
"1885","Meat and Meat Preparations","877","Meat, homogenized preparations","1","","160210","160210","23991.04"
"1885","Meat and Meat Preparations","1097","Meat, horse","1","","020500","020500","21118.01"
"1885","Meat and Meat Preparations","1035","Meat, pig","1","","020311, 020312, 020319, 020321, 020322, 020329","020311, 020312, 020319, 020321, 020322, 020329","21113.01"
"1885","Meat and Meat Preparations","1041","Meat, pig sausages","1","","160100","160100","21184.02"
"1885","Meat and Meat Preparations","1042","Meat, pig, preparations","1","","160241, 160242, 160249","160241, 160242, 160249","F1042"
"1885","Meat and Meat Preparations","1038","Meat, pork","1","","020319, 020329","020319, 020329","21113.02"
"1885","Meat and Meat Preparations","1141","Meat, rabbit","1","","020810","020810","21114"
"1885","Meat and Meat Preparations","977","Meat, sheep","1","","020410, 020421, 020422, 020423, 020430, 020441, 020442, 020443","020410, 020421, 020422, 020423, 020430, 020441, 020442, 020443","21115"
"1885","Meat and Meat Preparations","1080","Meat, turkey","1","","020724, 020725, 020726, 020727","020724, 020725, 020726, 020727","21124"
"1885","Meat and Meat Preparations","1167","Offals nes","1","","020680, 020690, 020810, 020830, 020840, 020850, 020890","020680, 020690, 020810, 020830, 020840, 020850, 020890","21170.93"
"1885","Meat and Meat Preparations","868","Offals, edible, cattle","1","","020610, 020621, 020622, 020629, 050400","020610, 020621, 020622, 020629, 050400","21151"
"1885","Meat and Meat Preparations","1018","Offals, edible, goats","1","","020680, 020690, 050400","020680, 020690, 050400","21156"
"1885","Meat and Meat Preparations","1098","Offals, horses","1","","020680, 020690","020680, 020690","21159.01"
"1885","Meat and Meat Preparations","1059","Offals, liver chicken","1","","020713, 020714, 020732, 020733, 020735, 020736","020713, 020714, 020760","21160.01"
"1885","Meat and Meat Preparations","1075","Offals, liver duck","1","","020734, 020735, 020736","020743, 020744, 020745","21160.03"
"1885","Meat and Meat Preparations","1074","Offals, liver geese","1","","020734, 020735, 020736","020753, 020754, 020755","21160.02"
"1885","Meat and Meat Preparations","1159","Offals, other camelids","1","","","",""
"1885","Meat and Meat Preparations","1036","Offals, pigs, edible","1","","020630, 020641, 020649, 050400","020630, 020641, 020649, 050400","21153"
"1885","Meat and Meat Preparations","978","Offals, sheep,edible","1","","020680, 020690, 050400","020680, 020690, 050400","21155"
"1924","Meat Bovine Fresh","947","Meat, buffalo","1","","020110, 020120, 020130, 020210, 020220, 020230","020110, 020120, 020130, 020210, 020220, 020230","21112"
"1924","Meat Bovine Fresh","867","Meat, cattle","1","","020110, 020120, 020210, 020220","020110, 020120, 020210, 020220","21111.01"
"1924","Meat Bovine Fresh","870","Meat, cattle, boneless (beef & veal)","1","","020130, 020230","020130, 020230","21111.02"
"1929","Meat Dried Salted Smoked","1039","Bacon and ham","1","","021011, 021012, 021019","021011, 021012, 021019","21181"
"1929","Meat Dried Salted Smoked","872","Meat, beef, dried, salted, smoked","1","","021020","021020","21182"
"1929","Meat Dried Salted Smoked","1164","Meat, dried nes","1","","021091, 021092, 021093, 021099","021091, 021092, 021093, 021099","21183"
"1923","Meat Fresh+Ch+Frozen","1166","Meat nes","1","","020830, 020840, 020850, 020890","020830, 020840, 020850, 020890","21170.92"
"1923","Meat Fresh+Ch+Frozen","1108","Meat, ass","1","","020500","020500","21118.02"
"1923","Meat Fresh+Ch+Frozen","1089","Meat, bird nes","1","","020890","020890","21170.01"
"1923","Meat Fresh+Ch+Frozen","947","Meat, buffalo","1","","020110, 020120, 020130, 020210, 020220, 020230","020110, 020120, 020130, 020210, 020220, 020230","21112"
"1923","Meat Fresh+Ch+Frozen","1127","Meat, camel","1","","020890","020860","21117.01"
"1923","Meat Fresh+Ch+Frozen","867","Meat, cattle","1","","020110, 020120, 020210, 020220","020110, 020120, 020210, 020220","21111.01"
"1923","Meat Fresh+Ch+Frozen","870","Meat, cattle, boneless (beef & veal)","1","","020130, 020230","020130, 020230","21111.02"
"1923","Meat Fresh+Ch+Frozen","1058","Meat, chicken","1","","020711, 020712, 020713, 020714, 020732, 020733, 020735, 020736","020711, 020712, 020713, 020714, 020760","21121"
"1923","Meat Fresh+Ch+Frozen","1069","Meat, duck","1","","020732, 020733, 020735, 020736","020741, 020742, 020744, 020745","21122"
"1923","Meat Fresh+Ch+Frozen","1163","Meat, game","1","","020890","020890","21170.02"
"1923","Meat Fresh+Ch+Frozen","1017","Meat, goat","1","","020450","020450","21116"
"1923","Meat Fresh+Ch+Frozen","1073","Meat, goose and guinea fowl","1","","020732, 020733, 020735, 020736","020751, 020752, 020754, 020755","21123"
"1923","Meat Fresh+Ch+Frozen","1097","Meat, horse","1","","020500","020500","21118.01"
"1923","Meat Fresh+Ch+Frozen","1035","Meat, pig","1","","020311, 020312, 020319, 020321, 020322, 020329","020311, 020312, 020319, 020321, 020322, 020329","21113.01"
"1923","Meat Fresh+Ch+Frozen","1038","Meat, pork","1","","020319, 020329","020319, 020329","21113.02"
"1923","Meat Fresh+Ch+Frozen","1141","Meat, rabbit","1","","020810","020810","21114"
"1923","Meat Fresh+Ch+Frozen","977","Meat, sheep","1","","020410, 020421, 020422, 020423, 020430, 020441, 020442, 020443","020410, 020421, 020422, 020423, 020430, 020441, 020442, 020443","21115"
"1923","Meat Fresh+Ch+Frozen","1080","Meat, turkey","1","","020724, 020725, 020726, 020727","020724, 020725, 020726, 020727","21124"
"1923","Meat Fresh+Ch+Frozen","1167","Offals nes","1","","020680, 020690, 020810, 020830, 020840, 020850, 020890","020680, 020690, 020810, 020830, 020840, 020850, 020890","21170.93"
"1923","Meat Fresh+Ch+Frozen","868","Offals, edible, cattle","1","","020610, 020621, 020622, 020629, 050400","020610, 020621, 020622, 020629, 050400","21151"
"1923","Meat Fresh+Ch+Frozen","1018","Offals, edible, goats","1","","020680, 020690, 050400","020680, 020690, 050400","21156"
"1923","Meat Fresh+Ch+Frozen","1098","Offals, horses","1","","020680, 020690","020680, 020690","21159.01"
"1923","Meat Fresh+Ch+Frozen","1059","Offals, liver chicken","1","","020713, 020714, 020732, 020733, 020735, 020736","020713, 020714, 020760","21160.01"
"1923","Meat Fresh+Ch+Frozen","1075","Offals, liver duck","1","","020734, 020735, 020736","020743, 020744, 020745","21160.03"
"1923","Meat Fresh+Ch+Frozen","1074","Offals, liver geese","1","","020734, 020735, 020736","020753, 020754, 020755","21160.02"
"1923","Meat Fresh+Ch+Frozen","1159","Offals, other camelids","1","","","",""
"1923","Meat Fresh+Ch+Frozen","1036","Offals, pigs, edible","1","","020630, 020641, 020649, 050400","020630, 020641, 020649, 050400","21153"
"1923","Meat Fresh+Ch+Frozen","978","Offals, sheep,edible","1","","020680, 020690, 050400","020680, 020690, 050400","21155"
"2027","Meat of Swine","1035","Meat, pig","1","","020311, 020312, 020319, 020321, 020322, 020329","020311, 020312, 020319, 020321, 020322, 020329","21113.01"
"2027","Meat of Swine","1038","Meat, pork","1","","020319, 020329","020319, 020329","21113.02"
"1928","Meat Offals Fr nes","1166","Meat nes","1","","020830, 020840, 020850, 020890","020830, 020840, 020850, 020890","21170.92"
"1928","Meat Offals Fr nes","1089","Meat, bird nes","1","","020890","020890","21170.01"
"1928","Meat Offals Fr nes","1127","Meat, camel","1","","020890","020860","21117.01"
"1928","Meat Offals Fr nes","1163","Meat, game","1","","020890","020890","21170.02"
"1928","Meat Offals Fr nes","1141","Meat, rabbit","1","","020810","020810","21114"
"1928","Meat Offals Fr nes","1059","Offals, liver chicken","1","","020713, 020714, 020732, 020733, 020735, 020736","020713, 020714, 020760","21160.01"
"1928","Meat Offals Fr nes","1075","Offals, liver duck","1","","020734, 020735, 020736","020743, 020744, 020745","21160.03"
"1928","Meat Offals Fr nes","1074","Offals, liver geese","1","","020734, 020735, 020736","020753, 020754, 020755","21160.02"
"1928","Meat Offals Fr nes","1159","Offals, other camelids","1","","","",""
"1926","Meat Poultry Fresh","1058","Meat, chicken","1","","020711, 020712, 020713, 020714, 020732, 020733, 020735, 020736","020711, 020712, 020713, 020714, 020760","21121"
"1926","Meat Poultry Fresh","1069","Meat, duck","1","","020732, 020733, 020735, 020736","020741, 020742, 020744, 020745","21122"
"1926","Meat Poultry Fresh","1073","Meat, goose and guinea fowl","1","","020732, 020733, 020735, 020736","020751, 020752, 020754, 020755","21123"
"1926","Meat Poultry Fresh","1080","Meat, turkey","1","","020724, 020725, 020726, 020727","020724, 020725, 020726, 020727","21124"
"1933","Meat Prepared Pres","1060","Fat, liver prepared (foie gras)","1","","160220","160220","21189.02"
"1933","Meat Prepared Pres","878","Liver prep.","1","","160220","160220","21189.01"
"1933","Meat Prepared Pres","1172","Meat nes, preparations","1","","160100, 160290","160100, 160290","F1172"
"1933","Meat Prepared Pres","875","Meat, beef, preparations","1","","160250","160250","F0875"
"1933","Meat Prepared Pres","1061","Meat, chicken, canned","1","","160231, 160232, 160239","160231, 160232, 160239","F1061"
"1933","Meat Prepared Pres","877","Meat, homogenized preparations","1","","160210","160210","23991.04"
"1933","Meat Prepared Pres","1042","Meat, pig, preparations","1","","160241, 160242, 160249","160241, 160242, 160249","F1042"
"1925","Meat Sheep Fresh","1017","Meat, goat","1","","020450","020450","21116"
"1925","Meat Sheep Fresh","977","Meat, sheep","1","","020410, 020421, 020422, 020423, 020430, 020441, 020442, 020443","020410, 020421, 020422, 020423, 020430, 020441, 020442, 020443","21115"
"1930","Meat, dried nes","872","Meat, beef, dried, salted, smoked","1","","021020","021020","21182"
"1930","Meat, dried nes","1164","Meat, dried nes","1","","021091, 021092, 021093, 021099","021091, 021092, 021093, 021099","21183"
"1935","Milk Condensed + Evaporated","896","Milk, skimmed condensed","1","","040299","040299","22222.02"
"1935","Milk Condensed + Evaporated","895","Milk, skimmed evaporated","1","","040291","040291","22221.02"
"1935","Milk Condensed + Evaporated","889","Milk, whole condensed","1","","040299","040299","22222.01"
"1935","Milk Condensed + Evaporated","894","Milk, whole evaporated","1","","040291","040291","22221.01"
"1934","Milk Condensed+Dry+Fresh","893","Buttermilk, curdled, acidified milk","1","","040390","040390","22230.03"
"1934","Milk Condensed+Dry+Fresh","885","Cream fresh","1","","040120, 040130","040120, 040140, 040150","22120"
"1934","Milk Condensed+Dry+Fresh","899","Milk, dry buttermilk","1","","040390","040390","22230.04"
"1934","Milk Condensed+Dry+Fresh","909","Milk, products of natural constituents nes","1","","040490","040490","22290"
"1934","Milk Condensed+Dry+Fresh","896","Milk, skimmed condensed","1","","040299","040299","22222.02"
"1934","Milk Condensed+Dry+Fresh","888","Milk, skimmed cow","1","","040110, 040120","040110, 040120","22110.02"
"1934","Milk Condensed+Dry+Fresh","898","Milk, skimmed dried","1","","040210","040210","22212"
"1934","Milk Condensed+Dry+Fresh","895","Milk, skimmed evaporated","1","","040291","040291","22221.02"
"1934","Milk Condensed+Dry+Fresh","889","Milk, whole condensed","1","","040299","040299","22222.01"
"1934","Milk Condensed+Dry+Fresh","897","Milk, whole dried","1","","040221, 040229","040221, 040229","22211"
"1934","Milk Condensed+Dry+Fresh","894","Milk, whole evaporated","1","","040291","040291","22221.01"
"1934","Milk Condensed+Dry+Fresh","882","Milk, whole fresh cow","1","","040120, 040130","040120, 040140, 040150","02211"
"1934","Milk Condensed+Dry+Fresh","982","Milk, whole fresh sheep","1","","040120, 040130","040120, 040140, 040150","02291"
"1934","Milk Condensed+Dry+Fresh","890","Whey, condensed","1","","040410","040410","22130.03"
"1934","Milk Condensed+Dry+Fresh","900","Whey, dry","1","","040410","040410","22130.02"
"1934","Milk Condensed+Dry+Fresh","903","Whey, fresh","1","","040410","040410","22130.01"
"1934","Milk Condensed+Dry+Fresh","891","Yoghurt","1","","040310","040310","22230.01"
"1934","Milk Condensed+Dry+Fresh","892","Yoghurt, concentrated or not","1","","040310","040310","22230.02"
"1936","Milk Dry","899","Milk, dry buttermilk","1","","040390","040390","22230.04"
"1936","Milk Dry","898","Milk, skimmed dried","1","","040210","040210","22212"
"1936","Milk Dry","897","Milk, whole dried","1","","040221, 040229","040221, 040229","22211"
"2030","Milk Equivalent","983","Butter and ghee, sheep milk","1","","040510, 040520, 040590","040510, 040520, 040590","22249.01"
"2030","Milk Equivalent","886","Butter, cow milk","1","","040510, 040520","040510, 040520","22241.01"
"2030","Milk Equivalent","893","Buttermilk, curdled, acidified milk","1","","040390","040390","22230.03"
"2030","Milk Equivalent","1021","Cheese, goat milk","1","","040610, 040620, 040630, 040640, 040690","040610, 040620, 040630, 040640, 040690","22254"
"2030","Milk Equivalent","907","Cheese, processed","1","","040630, 040690","040630, 040690","22251.04"
"2030","Milk Equivalent","984","Cheese, sheep milk","1","","040610, 040620, 040630, 040640, 040690","040610, 040620, 040630, 040640, 040690","22253"
"2030","Milk Equivalent","904","Cheese, skimmed cow milk","1","","040610, 040620, 040630, 040640, 040690","040610, 040620, 040630, 040640, 040690","22251.02"
"2030","Milk Equivalent","901","Cheese, whole cow milk","1","","040610, 040620, 040630, 040640, 040690","040610, 040620, 040630, 040640, 040690","22251.01"
"2030","Milk Equivalent","885","Cream fresh","1","","040120, 040130","040120, 040140, 040150","22120"
"2030","Milk Equivalent","953","Ghee, buffalo milk","1","","040590","040590","22242.02"
"2030","Milk Equivalent","887","Ghee, butteroil of cow milk","1","","040590","040590","22241.02"
"2030","Milk Equivalent","899","Milk, dry buttermilk","1","","040390","040390","22230.04"
"2030","Milk Equivalent","909","Milk, products of natural constituents nes","1","","040490","040490","22290"
"2030","Milk Equivalent","896","Milk, skimmed condensed","1","","040299","040299","22222.02"
"2030","Milk Equivalent","888","Milk, skimmed cow","1","","040110, 040120","040110, 040120","22110.02"
"2030","Milk Equivalent","898","Milk, skimmed dried","1","","040210","040210","22212"
"2030","Milk Equivalent","895","Milk, skimmed evaporated","1","","040291","040291","22221.02"
"2030","Milk Equivalent","889","Milk, whole condensed","1","","040299","040299","22222.01"
"2030","Milk Equivalent","897","Milk, whole dried","1","","040221, 040229","040221, 040229","22211"
"2030","Milk Equivalent","894","Milk, whole evaporated","1","","040291","040291","22221.01"
"2030","Milk Equivalent","882","Milk, whole fresh cow","1","","040120, 040130","040120, 040140, 040150","02211"
"2030","Milk Equivalent","982","Milk, whole fresh sheep","1","","040120, 040130","040120, 040140, 040150","02291"
"2030","Milk Equivalent","905","Whey, cheese","1","","040610","040610","22251.03"
